Atom_ID,E_Vac_Cell,E_f_vac_Zn
40974,-720035.454455206,0.447295206047185
40975,-720035.210391884,0.20323188396409175
40976,-720035.576371218,0.5692112179543453
40980,-720035.379207954,0.37204795403644464
41310,-720035.090644518,0.08348451802279822
47711,-720035.412546033,0.4053860330326112
47717,-720035.465004847,0.45784484702866546
34587,-720035.696647847,0.6894878469477969
40992,-720035.294759157,0.28759915699023775
41328,-720035.329374905,0.3222149049700799
41333,-720035.320520936,0.31336093603871784
41334,-720035.463615916,0.456455915963799
34596,-720035.454222212,0.44706221195641926
41339,-720035.540058648,0.5328986479738357
34593,-720035.730425068,0.7232650679373743
34605,-720035.372640947,0.36548094698932043
40997,-720035.477221376,0.4700613760226967
41000,-720035.062643483,0.05548348304122708
41345,-720035.592016678,0.5848566779471563
41346,-720035.424625965,0.4174659649446236
34608,-720035.560574592,0.55341459196765
47409,-720035.5682506,0.5610906000086667
34611,-720035.650916184,0.6437561839423703
41011,-720035.305732855,0.2985728549841421
41357,-720035.219335139,0.21217513902351282
47753,-720035.142128385,0.13496838501427344
41027,-720035.643275961,0.6361159610399606
41028,-720035.492503223,0.4853432230023297
41029,-720035.862773136,0.8556131359958651
41030,-720035.610998424,0.6038384239958229
41034,-720035.68782584,0.6806658399594577
41370,-720035.444718077,0.43755807695683113
41375,-720036.053464645,1.0463046450471136
41376,-720035.712648167,0.7054881670349838
47771,-720035.493286408,0.48612640801124296
41302,-720035.208592332,0.20143233196117005
41648,-720035.664684059,0.6575240589748698
41649,-720035.47144282,0.4642828200315686
41654,-720035.643087342,0.6359273420251536
48050,-720035.811074691,0.8039146910026299
34919,-720035.223665989,0.2165059889969977
41319,-720035.345033854,0.33787385400623104
41323,-720035.713105867,0.7059458670276778
41324,-720035.300704355,0.29354435499530307
41655,-720035.70200583,0.6948458300042527
34934,-720035.919311397,0.9121513970033827
34931,-720035.582943771,0.5757837710274013
41329,-720035.475872277,0.4687122770422699
41672,-720035.340599835,0.3334398350283133
41678,-720035.298140739,0.2909807389672475
41679,-720035.462045843,0.45488584300741575
34940,-720035.974153215,0.9669932149421053
34946,-720035.46067732,0.4535173200141268
41337,-720035.481661118,0.47450111797783545
34943,-720035.88867859,0.8815185899451005
41342,-720035.540560214,0.533400213958286
41347,-720035.167969065,0.16080906501278303
41348,-720035.511466737,0.5043067370146143
41685,-720035.812201441,0.8050414410257342
41690,-720035.513660301,0.5065003009816261
41691,-720035.40968126,0.40252125999663046
34955,-720035.190374397,0.18321439696714303
34961,-720035.204467109,0.1973071090481805
41355,-720035.06770135,0.06054134995915017
41708,-720035.255587771,0.2484277709457653
34964,-720035.46594917,0.4587891699351
34970,-720035.159033302,0.15187330197781346
